ID,NAME,Tennis Court Area,Park Name,ADDRESS,DISTRICT,WARD,Primary Permitting Status,Asset category,LIGHTS,Surface material,GIS Coordinate
3570,AGINCOURT PARK - Outdoor Tennis Court (  1),AGINCOURT PARK - Tennis Court Area,AGINCOURT PARK,27 GLEN WATFORD DR,Scarborough,41,Club,Outdoor Tennis Court,Yes,Coated,"(-79.27436958,43.78822902)"
3571,AGINCOURT PARK - Outdoor Tennis Court (  2),AGINCOURT PARK - Tennis Court Area,AGINCOURT PARK,27 GLEN WATFORD DR,Scarborough,41,Club,Outdoor Tennis Court,Yes,Coated,"(-79.27384777,43.78834572)"
3572,AGINCOURT PARK - Outdoor Tennis Court (  3),AGINCOURT PARK - Tennis Court Area,AGINCOURT PARK,27 GLEN WATFORD DR,Scarborough,41,Club,Outdoor Tennis Court,Yes,Coated,"(-79.2741961,43.78826694)"
3573,AGINCOURT PARK - Outdoor Tennis Court (  4),AGINCOURT PARK - Tennis Court Area,AGINCOURT PARK,27 GLEN WATFORD DR,Scarborough,41,Club,Outdoor Tennis Court,Yes,Coated,"(-79.27402261,43.78830584)"
29273,AGINCOURT PARK TENNIS CLUBHOUSE,,AGINCOURT PARK,27 GLEN WATFORD DR,Scarborough,41,Club,Clubhouse,,,"(-79.27471885,43.78837437)"
2875,ALAMOSA PARK - Outdoor Tennis Court (  1),ALAMOSA PARK - Tennis Court Area,ALAMOSA PARK,111 ALAMOSA DR,North York,33,Club,Outdoor Tennis Court,No,Coated,"(-79.36940737,43.78104482)"
2876,ALAMOSA PARK - Outdoor Tennis Court (  2),ALAMOSA PARK - Tennis Court Area,ALAMOSA PARK,111 ALAMOSA DR,North York,33,Club,Outdoor Tennis Court,No,Coated,"(-79.36920626,43.7810446)"
2877,ALAMOSA PARK - Outdoor Tennis Court (  3),ALAMOSA PARK - Tennis Court Area,ALAMOSA PARK,111 ALAMOSA DR,North York,33,Club,Outdoor Tennis Court,No,Coated,"(-79.36960369,43.78104273)"
3563,ALBION GARDENS PARK - Outdoor Tennis Court (  1),ALBION GARDENS PARK - Tennis Court Area,ALBION GARDENS PARK,41 DEANLEA CRT,Etobicoke York,01,Club,Outdoor Tennis Court,Yes,Coated,"(-79.55932899,43.73918301)"
3564,ALBION GARDENS PARK - Outdoor Tennis Court (  2),ALBION GARDENS PARK - Tennis Court Area,ALBION GARDENS PARK,41 DEANLEA CRT,Etobicoke York,01,Club,Outdoor Tennis Court,Yes,Coated,"(-79.55915929,43.73921704)"
3565,ALBION GARDENS PARK - Outdoor Tennis Court (  3),ALBION GARDENS PARK - Tennis Court Area,ALBION GARDENS PARK,41 DEANLEA CRT,Etobicoke York,01,Club,Outdoor Tennis Court,Yes,Coated,"(-79.55898813,43.73925533)"
3559,AMESBURY PARK - Outdoor Tennis Court (  1),AMESBURY PARK - Tennis Court Area,AMESBURY PARK,151 CULFORD RD,Etobicoke York,12,Public,Outdoor Tennis Court,No,Asphalt,"(-79.48371466,43.70687532)"
3560,AMESBURY PARK - Outdoor Tennis Court (  2),AMESBURY PARK - Tennis Court Area,AMESBURY PARK,151 CULFORD RD,Etobicoke York,12,Public,Outdoor Tennis Court,No,Asphalt,"(-79.48355031,43.70691474)"
3549,ANCASTER PARK - Outdoor Tennis Court (  1),ANCASTER PARK - Tennis Court Area,ANCASTER PARK,41 ANCASTER RD,North York,09,Public,Outdoor Tennis Court,No,Asphalt,"(-79.46594992,43.73347393)"
3550,ANCASTER PARK - Outdoor Tennis Court (  2),ANCASTER PARK - Tennis Court Area,ANCASTER PARK,41 ANCASTER RD,North York,09,Public,Outdoor Tennis Court,No,Asphalt,"(-79.46576904,43.7335125)"
3551,ANCASTER PARK - Outdoor Tennis Court (  3),ANCASTER PARK - Tennis Court Area,ANCASTER PARK,41 ANCASTER RD,North York,09,Public,Outdoor Tennis Court,No,Asphalt,"(-79.46613499,43.73343332)"
3247,ANGELA JAMES ARENA - Outdoor Tennis Court (  1),ANGELA JAMES ARENA - Tennis Court Area,ANGELA JAMES ARENA - Building Grounds,165 GRENOBLE DR,North York,26,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.32872459,43.7127046)"
3248,ANGELA JAMES ARENA - Outdoor Tennis Court (  2),ANGELA JAMES ARENA - Tennis Court Area,ANGELA JAMES ARENA - Building Grounds,165 GRENOBLE DR,North York,26,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.32836587,43.71278966)"
3249,ANGELA JAMES ARENA - Outdoor Tennis Court (  3),ANGELA JAMES ARENA - Tennis Court Area,ANGELA JAMES ARENA - Building Grounds,165 GRENOBLE DR,North York,26,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.32854523,43.71274767)"
3250,ANGELA JAMES ARENA - Outdoor Tennis Court (  4),ANGELA JAMES ARENA - Tennis Court Area,ANGELA JAMES ARENA - Building Grounds,165 GRENOBLE DR,North York,26,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.32818502,43.71283273)"
4000,ANTIBES COMMUNITY CENTRE - Outdoor Tennis Court,,ANTIBES COMMUNITY CENTRE - Building Grounds,140 ANTIBES DR,North York,10,Public,Outdoor Tennis Court,No,Asphalt,"(-79.44785017,43.78095139)"
3537,BALMORAL PARK - Outdoor Tennis Court (  1),BALMORAL PARK - Tennis Court Area,BALMORAL PARK,170 FAYWOOD BLVD,North York,10,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.45041331,43.74503774)"
3538,BALMORAL PARK - Outdoor Tennis Court (  2),BALMORAL PARK - Tennis Court Area,BALMORAL PARK,170 FAYWOOD BLVD,North York,10,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.4502322,43.74507693)"
3539,BALMORAL PARK - Outdoor Tennis Court (  3),BALMORAL PARK - Tennis Court Area,BALMORAL PARK,170 FAYWOOD BLVD,North York,10,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.45005278,43.74511489)"
3532,BANBURY PARK - Outdoor Tennis Court (  1),BANBURY PARK - Tennis Court Area,BANBURY PARK,120 BANBURY RD,North York,25,Club,Outdoor Tennis Court,Yes,Coated,"(-79.37023902,43.74226248)"
3533,BANBURY PARK - Outdoor Tennis Court (  2),BANBURY PARK - Tennis Court Area,BANBURY PARK,120 BANBURY RD,North York,25,Club,Outdoor Tennis Court,Yes,Coated,"(-79.37042673,43.74227984)"
3534,BANBURY PARK - Outdoor Tennis Court (  3),BANBURY PARK - Tennis Court Area,BANBURY PARK,120 BANBURY RD,North York,25,Club,Outdoor Tennis Court,Yes,Coated,"(-79.37061739,43.74229827)"
3535,BANBURY PARK - Outdoor Tennis Court (  4),BANBURY PARK - Tennis Court Area,BANBURY PARK,120 BANBURY RD,North York,25,Club,Outdoor Tennis Court,Yes,Coated,"(-79.37004836,43.74224083)"
3527,BAYCREST PARK - Outdoor Tennis Court (  1),BAYCREST PARK - Tennis Court Area,BAYCREST PARK,160 NEPTUNE DR,North York,15,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.44393144,43.72874555)"
3528,BAYCREST PARK - Outdoor Tennis Court (  2),BAYCREST PARK - Tennis Court Area,BAYCREST PARK,160 NEPTUNE DR,North York,15,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.44411684,43.72870831)"
3522,BAYVIEW VILLAGE PARK - Outdoor Tennis Court (  1),BAYVIEW VILLAGE PARK - Tennis Court Area,BAYVIEW VILLAGE PARK,2945 BAYVIEW AVE,North York,24,Public,Outdoor Tennis Court,No,Asphalt,"(-79.38916925,43.77333209)"
3523,BAYVIEW VILLAGE PARK - Outdoor Tennis Court (  2),BAYVIEW VILLAGE PARK - Tennis Court Area,BAYVIEW VILLAGE PARK,2945 BAYVIEW AVE,North York,24,Public,Outdoor Tennis Court,No,Asphalt,"(-79.38898146,43.77335291)"
3524,BAYVIEW VILLAGE PARK - Outdoor Tennis Court (  3),BAYVIEW VILLAGE PARK - Tennis Court Area,BAYVIEW VILLAGE PARK,2945 BAYVIEW AVE,North York,24,Public,Outdoor Tennis Court,No,Asphalt,"(-79.38879115,43.7733719)"
3042,BEACHES PARK - Outdoor Tennis Court (  1),BEACHES PARK - Tennis Court Area,BEACHES PARK,2075 QUEEN ST E,Waterfront,32,Club,Outdoor Tennis Court,Yes,Clay,"(-79.29981954,43.66648471)"
3043,BEACHES PARK - Outdoor Tennis Court (  2),BEACHES PARK - Tennis Court Area,BEACHES PARK,2075 QUEEN ST E,Waterfront,32,Club,Outdoor Tennis Court,Yes,Clay,"(-79.29970757,43.66616962)"
3044,BEACHES PARK - Outdoor Tennis Court (  3),BEACHES PARK - Tennis Court Area,BEACHES PARK,2075 QUEEN ST E,Waterfront,32,Club,Outdoor Tennis Court,Yes,Clay,"(-79.30014124,43.66642434)"
3045,BEACHES PARK - Outdoor Tennis Court (  4),BEACHES PARK - Tennis Court Area,BEACHES PARK,2075 QUEEN ST E,Waterfront,32,Club,Outdoor Tennis Court,Yes,Clay,"(-79.29966176,43.66651565)"
3046,BEACHES PARK - Outdoor Tennis Court (  5),BEACHES PARK - Tennis Court Area,BEACHES PARK,2075 QUEEN ST E,Waterfront,32,Club,Outdoor Tennis Court,Yes,Clay,"(-79.30017926,43.66607656)"
3047,BEACHES PARK - Outdoor Tennis Court (  6),BEACHES PARK - Tennis Court Area,BEACHES PARK,2075 QUEEN ST E,Waterfront,32,Club,Outdoor Tennis Court,Yes,Coated,"(-79.29955018,43.66620031)"
3048,BEACHES PARK - Outdoor Tennis Court (  7),BEACHES PARK - Tennis Court Area,BEACHES PARK,2075 QUEEN ST E,Waterfront,32,Club,Outdoor Tennis Court,Yes,Coated,"(-79.30002257,43.66610649)"
3050,BEACHES PARK - Outdoor Tennis Court (  8),BEACHES PARK - Tennis Court Area,BEACHES PARK,2075 QUEEN ST E,Waterfront,32,Club,Outdoor Tennis Court,Yes,Coated,"(-79.29986479,43.66613891)"
3051,BEACHES PARK - Outdoor Tennis Court (  9),BEACHES PARK - Tennis Court Area,BEACHES PARK,2075 QUEEN ST E,Waterfront,32,Club,Outdoor Tennis Court,Yes,Coated,"(-79.30029697,43.66639488)"
3052,BEACHES PARK - Outdoor Tennis Court ( 10),BEACHES PARK - Tennis Court Area,BEACHES PARK,2075 QUEEN ST E,Waterfront,32,Club,Outdoor Tennis Court,Yes,Coated,"(-79.29997732,43.66645526)"
3518,BEAUMONDE HEIGHTS PARK - Outdoor Tennis Court (  1),BEAUMONDE HEIGHTS PARK - Tennis Court Area,BEAUMONDE HEIGHTS PARK,44 AMARON AVE,Etobicoke York,01,Public,Outdoor Tennis Court,No,Asphalt,"(-79.57282593,43.73963457)"
3519,BEAUMONDE HEIGHTS PARK - Outdoor Tennis Court (  2),BEAUMONDE HEIGHTS PARK - Tennis Court Area,BEAUMONDE HEIGHTS PARK,44 AMARON AVE,Etobicoke York,01,Public,Outdoor Tennis Court,No,Asphalt,"(-79.57300183,43.73964508)"
3520,BEAUMONDE HEIGHTS PARK - Outdoor Tennis Court (  3),BEAUMONDE HEIGHTS PARK - Tennis Court Area,BEAUMONDE HEIGHTS PARK,44 AMARON AVE,Etobicoke York,01,Public,Outdoor Tennis Court,No,Asphalt,"(-79.57317772,43.73965323)"
3512,BELLBURY PARK - Outdoor Tennis Court (  1),BELLBURY PARK - Tennis Court Area,BELLBURY PARK,55 VAN HORNE AVE,North York,33,Club,Outdoor Tennis Court,Yes,Coated,"(-79.36062091,43.78425411)"
3513,BELLBURY PARK - Outdoor Tennis Court (  2),BELLBURY PARK - Tennis Court Area,BELLBURY PARK,55 VAN HORNE AVE,North York,33,Club,Outdoor Tennis Court,Yes,Coated,"(-79.36080585,43.78421242)"
3514,BELLBURY PARK - Outdoor Tennis Court (  3),BELLBURY PARK - Tennis Court Area,BELLBURY PARK,55 VAN HORNE AVE,North York,33,Club,Outdoor Tennis Court,Yes,Coated,"(-79.36101903,43.78416565)"
3515,BELLBURY PARK - Outdoor Tennis Court (  4),BELLBURY PARK - Tennis Court Area,BELLBURY PARK,55 VAN HORNE AVE,North York,33,Club,Outdoor Tennis Court,Yes,Coated,"(-79.36120257,43.78412599)"
3516,BELLBURY PARK - Outdoor Tennis Court (  5),BELLBURY PARK - Tennis Court Area,BELLBURY PARK,55 VAN HORNE AVE,North York,33,Club,Outdoor Tennis Court,Yes,Coated,"(-79.36043879,43.78429479)"
29280,BELLBURY PARK TENNIS CLUB,,BELLBURY PARK,55 VAN HORNE AVE,North York,33,Club,Clubhouse,,,"(-79.3609386199999,43.78447053)"
3509,BENNINGTON HEIGHTS PARK - Outdoor Tennis Court (  1),BENNINGTON HEIGHTS PARK - Tennis Court Area,BENNINGTON HEIGHTS PARK,465 HEATH ST E,North York,26,Club,Outdoor Tennis Court,Yes,Coated,"(-79.37004767,43.69491972)"
3510,BENNINGTON HEIGHTS PARK - Outdoor Tennis Court (  2),BENNINGTON HEIGHTS PARK - Tennis Court Area,BENNINGTON HEIGHTS PARK,465 HEATH ST E,North York,26,Club,Outdoor Tennis Court,Yes,Coated,"(-79.37022193,43.69488858)"
3504,BESTVIEW PARK - Outdoor Tennis Court (  1),BESTVIEW PARK - Tennis Court Area,BESTVIEW PARK,115 BESTVIEW DR,North York,24,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.38346836,43.80245351)"
3505,BESTVIEW PARK - Outdoor Tennis Court (  2),BESTVIEW PARK - Tennis Court Area,BESTVIEW PARK,115 BESTVIEW DR,North York,24,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.3831121,43.80254596)"
3506,BESTVIEW PARK - Outdoor Tennis Court (  3),BESTVIEW PARK - Tennis Court Area,BESTVIEW PARK,115 BESTVIEW DR,North York,24,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.38328949,43.80250081)"
3498,BIRCH PARK - Outdoor Tennis Court (  1),BIRCH PARK - Tennis Court Area,BIRCH PARK,75 ARCADIAN CIR,Etobicoke York,06,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.52668419,43.59107692)"
3499,BIRCH PARK - Outdoor Tennis Court (  2),BIRCH PARK - Tennis Court Area,BIRCH PARK,75 ARCADIAN CIR,Etobicoke York,06,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.52651125,43.59111657)"
3495,BIRCHMOUNT PARK - Outdoor Tennis Court (  1),BIRCHMOUNT PARK - Tennis Court Area,BIRCHMOUNT PARK,95 BIRCHMOUNT RD,Scarborough,36,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.26167067,43.69734175)"
3496,BIRCHMOUNT PARK - Outdoor Tennis Court (  2),BIRCHMOUNT PARK - Tennis Court Area,BIRCHMOUNT PARK,95 BIRCHMOUNT RD,Scarborough,36,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.26149843,43.6972874)"
3491,BLOORDALE PARK SOUTH - Outdoor Tennis Court (  1),BLOORDALE PARK SOUTH - Tennis Court Area,BLOORDALE PARK SOUTH,230 RENFORTH DR,Etobicoke York,03,Public,Outdoor Tennis Court,No,Asphalt,"(-79.56817889,43.63577967)"
3492,BLOORDALE PARK SOUTH - Outdoor Tennis Court (  2),BLOORDALE PARK SOUTH - Tennis Court Area,BLOORDALE PARK SOUTH,230 RENFORTH DR,Etobicoke York,03,Public,Outdoor Tennis Court,No,Asphalt,"(-79.56835937,43.63573996)"
3484,BOND PARK - Outdoor Tennis Court (  1),BOND PARK - Tennis Court Area,BOND PARK,120 BOND AVE,North York,25,Club,Outdoor Tennis Court,Yes,Coated,"(-79.350482,43.74688475)"
3485,BOND PARK - Outdoor Tennis Court (  2),BOND PARK - Tennis Court Area,BOND PARK,120 BOND AVE,North York,25,Club,Outdoor Tennis Court,Yes,Coated,"(-79.35027049,43.74662137)"
3486,BOND PARK - Outdoor Tennis Court (  3),BOND PARK - Tennis Court Area,BOND PARK,120 BOND AVE,North York,25,Club,Outdoor Tennis Court,Yes,Coated,"(-79.35022668,43.7462813)"
3487,BOND PARK - Outdoor Tennis Court (  4),BOND PARK - Tennis Court Area,BOND PARK,120 BOND AVE,North York,25,Club,Outdoor Tennis Court,Yes,Coated,"(-79.35065248,43.74681414)"
3488,BOND PARK - Outdoor Tennis Court (  5),BOND PARK - Tennis Court Area,BOND PARK,120 BOND AVE,North York,25,Club,Outdoor Tennis Court,Yes,Coated,"(-79.3500562,43.74635394)"
3489,BOND PARK - Outdoor Tennis Court (  6),BOND PARK - Tennis Court Area,BOND PARK,120 BOND AVE,North York,25,Club,Outdoor Tennis Court,Yes,Coated,"(-79.35044096,43.74655076)"
29308,BOND PARK TENNIS CLUBHOUSE,,BOND PARK,120 BOND AVE,North York,25,Club,Clubhouse,,,"(-79.35068563,43.7465042)"
3984,BOTANY HILL PARK - Outdoor Tennis Court (  1),BOTANY HILL PARK - Tennis Court Area,BOTANY HILL PARK,277 ORTON PARK RD,Scarborough,43,Club,Outdoor Tennis Court,Yes,Coated,"(-79.21069851,43.77790543)"
3985,BOTANY HILL PARK - Outdoor Tennis Court (  2),BOTANY HILL PARK - Tennis Court Area,BOTANY HILL PARK,277 ORTON PARK RD,Scarborough,43,Club,Outdoor Tennis Court,Yes,Coated,"(-79.2108597,43.77787322)"
3986,BOTANY HILL PARK - Outdoor Tennis Court (  3),BOTANY HILL PARK - Tennis Court Area,BOTANY HILL PARK,277 ORTON PARK RD,Scarborough,43,Club,Outdoor Tennis Court,Yes,Coated,"(-79.21102262,43.77784226)"
3987,BOTANY HILL PARK - Outdoor Tennis Court (  4),BOTANY HILL PARK - Tennis Court Area,BOTANY HILL PARK,277 ORTON PARK RD,Scarborough,43,Club,Outdoor Tennis Court,Yes,Coated,"(-79.21118207,43.7778113)"
3480,BRIDLEWOOD PARK - Outdoor Tennis Court (  1),BRIDLEWOOD PARK - Tennis Court Area,BRIDLEWOOD PARK,445 HUNTINGWOOD DR,Scarborough,40,Club,Outdoor Tennis Court,Yes,Coated,"(-79.31643439,43.78318136)"
3481,BRIDLEWOOD PARK - Outdoor Tennis Court (  2),BRIDLEWOOD PARK - Tennis Court Area,BRIDLEWOOD PARK,445 HUNTINGWOOD DR,Scarborough,40,Club,Outdoor Tennis Court,Yes,Coated,"(-79.31661479,43.78314203)"
3482,BRIDLEWOOD PARK - Outdoor Tennis Court (  3),BRIDLEWOOD PARK - Tennis Court Area,BRIDLEWOOD PARK,445 HUNTINGWOOD DR,Scarborough,40,Club,Outdoor Tennis Court,Yes,Coated,"(-79.31680113,43.78309844)"
3475,BROADLANDS PARK - Outdoor Tennis Court (  1),BROADLANDS PARK - Tennis Court Area,BROADLANDS PARK,19 CASTLEGROVE BLVD,North York,34,Club,Outdoor Tennis Court,Yes,Coated,"(-79.32223635,43.74617333)"
3476,BROADLANDS PARK - Outdoor Tennis Court (  2),BROADLANDS PARK - Tennis Court Area,BROADLANDS PARK,19 CASTLEGROVE BLVD,North York,34,Club,Outdoor Tennis Court,Yes,Coated,"(-79.32205759,43.74612631)"
3477,BROADLANDS PARK - Outdoor Tennis Court (  3),BROADLANDS PARK - Tennis Court Area,BROADLANDS PARK,19 CASTLEGROVE BLVD,North York,34,Club,Outdoor Tennis Court,Yes,Coated,"(-79.32187882,43.7460793)"
3478,BROADLANDS PARK - Outdoor Tennis Court (  4),BROADLANDS PARK - Tennis Court Area,BROADLANDS PARK,19 CASTLEGROVE BLVD,North York,34,Club,Outdoor Tennis Court,Yes,Coated,"(-79.32169845,43.74603228)"
3468,BUTTONWOOD PARK - Outdoor Tennis Court (  1),BUTTONWOOD PARK - Tennis Court Area,BUTTONWOOD PARK,30 MULHAM PL,Etobicoke York,04,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.51973629,43.68180381)"
3469,BUTTONWOOD PARK - Outdoor Tennis Court (  2),BUTTONWOOD PARK - Tennis Court Area,BUTTONWOOD PARK,30 MULHAM PL,Etobicoke York,04,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.51991181,43.68177043)"
3470,BUTTONWOOD PARK - Outdoor Tennis Court (  3),BUTTONWOOD PARK - Tennis Court Area,BUTTONWOOD PARK,30 MULHAM PL,Etobicoke York,04,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.5195622,43.68183755)"
17409,CARTWRIGHT SCHOOL PARK - Outdoor Tennis Court (  1),CARTWRIGHT SCHOOL PARK - Tennis Court Area,CARTWRIGHT SCHOOL PARK,100 BENTWORTH AVE,North York,15,Public,Outdoor Tennis Court,No,Asphalt,"(-79.46412423,43.72125733)"
17410,CARTWRIGHT SCHOOL PARK - Outdoor Tennis Court (  2),CARTWRIGHT SCHOOL PARK - Tennis Court Area,CARTWRIGHT SCHOOL PARK,100 BENTWORTH AVE,North York,15,Public,Outdoor Tennis Court,No,Asphalt,"(-79.46398795,43.72094404)"
2892,CASSANDRA PARK - Outdoor Tennis Court (  1),CASSANDRA PARK - Tennis Court Area,CASSANDRA PARK,230 CASSANDRA BLVD,North York,34,Club,Outdoor Tennis Court,Yes,Coated,"(-79.31857675,43.75465025)"
2893,CASSANDRA PARK - Outdoor Tennis Court (  2),CASSANDRA PARK - Tennis Court Area,CASSANDRA PARK,230 CASSANDRA BLVD,North York,34,Club,Outdoor Tennis Court,Yes,Coated,"(-79.3187532,43.75465777)"
2894,CASSANDRA PARK - Outdoor Tennis Court (  3),CASSANDRA PARK - Tennis Court Area,CASSANDRA PARK,230 CASSANDRA BLVD,North York,34,Club,Outdoor Tennis Court,Yes,Coated,"(-79.31892797,43.7546677)"
2895,CASSANDRA PARK - Outdoor Tennis Court (  4),CASSANDRA PARK - Tennis Court Area,CASSANDRA PARK,230 CASSANDRA BLVD,North York,34,Club,Outdoor Tennis Court,Yes,Coated,"(-79.31840364,43.75464274)"
3452,CEDARVALE PARK - Outdoor Tennis Court (  1),CEDARVALE PARK - Tennis Court Area,CEDARVALE PARK,443 ARLINGTON AVE,Toronto East York,21,Public,Outdoor Tennis Court,Yes,Coated,"(-79.43209297,43.69276269)"
3453,CEDARVALE PARK - Outdoor Tennis Court (  2),CEDARVALE PARK - Tennis Court Area,CEDARVALE PARK,443 ARLINGTON AVE,Toronto East York,21,Public,Outdoor Tennis Court,Yes,Coated,"(-79.43228245,43.69276447)"
3454,CEDARVALE PARK - Outdoor Tennis Court (  3),CEDARVALE PARK - Tennis Court Area,CEDARVALE PARK,443 ARLINGTON AVE,Toronto East York,21,Public,Outdoor Tennis Court,Yes,Coated,"(-79.43190496,43.69276013)"
3455,CEDARVALE PARK - Outdoor Tennis Court (  4),CEDARVALE PARK - Tennis Court Area,CEDARVALE PARK,443 ARLINGTON AVE,Toronto East York,21,Public,Outdoor Tennis Court,Yes,Coated,"(-79.43171562,43.69275805)"
3449,CHALKFARM PARK - Outdoor Tennis Court (  1),CHALKFARM PARK - Tennis Court Area,CHALKFARM PARK,2230 JANE ST,Etobicoke York,07,Public,Outdoor Tennis Court,No,Asphalt,"(-79.51558725,43.72667812)"
3450,CHALKFARM PARK - Outdoor Tennis Court (  2),CHALKFARM PARK - Tennis Court Area,CHALKFARM PARK,2230 JANE ST,Etobicoke York,07,Public,Outdoor Tennis Court,No,Asphalt,"(-79.51579084,43.72664878)"
3444,CHAMPLAIN PARKETTE - Outdoor Tennis Court (  1),CHAMPLAIN PARKETTE - Tennis Court Area,CHAMPLAIN PARKETTE,50 CHAMPLAIN BLVD,North York,10,Public,Outdoor Tennis Court,No,Asphalt,"(-79.44453868,43.73217841)"
3445,CHAMPLAIN PARKETTE - Outdoor Tennis Court (  2),CHAMPLAIN PARKETTE - Tennis Court Area,CHAMPLAIN PARKETTE,50 CHAMPLAIN BLVD,North York,10,Public,Outdoor Tennis Court,No,Asphalt,"(-79.44471978,43.73214282)"
3437,CHARLOTTETOWN PARK - Outdoor Tennis Court (  1),CHARLOTTETOWN PARK - Tennis Court Area,CHARLOTTETOWN PARK,65 CHARLOTTETOWN BLVD,Scarborough,44,Club,Outdoor Tennis Court,Yes,Coated,"(-79.14071308,43.78075502)"
3438,CHARLOTTETOWN PARK - Outdoor Tennis Court (  2),CHARLOTTETOWN PARK - Tennis Court Area,CHARLOTTETOWN PARK,65 CHARLOTTETOWN BLVD,Scarborough,44,Club,Outdoor Tennis Court,Yes,Coated,"(-79.14053983,43.78079369)"
3439,CHARLOTTETOWN PARK - Outdoor Tennis Court (  3),CHARLOTTETOWN PARK - Tennis Court Area,CHARLOTTETOWN PARK,65 CHARLOTTETOWN BLVD,Scarborough,44,Club,Outdoor Tennis Court,Yes,Coated,"(-79.14036527,43.78083141)"
3427,CLAIRLEA PARK - Outdoor Tennis Court (  1),CLAIRLEA PARK - Tennis Court Area,CLAIRLEA PARK,45 FAIRFAX CRES,Scarborough,35,Public,Outdoor Tennis Court,No,Asphalt,"(-79.28797574,43.71424347)"
3428,CLAIRLEA PARK - Outdoor Tennis Court (  2),CLAIRLEA PARK - Tennis Court Area,CLAIRLEA PARK,45 FAIRFAX CRES,Scarborough,35,Public,Outdoor Tennis Court,No,Asphalt,"(-79.28780285,43.71427791)"
3423,CLANTON PARK - Outdoor Tennis Court (  1),CLANTON PARK - Tennis Court Area,CLANTON PARK,30 PALM DR,North York,10,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.43724255,43.74607317)"
3424,CLANTON PARK - Outdoor Tennis Court (  2),CLANTON PARK - Tennis Court Area,CLANTON PARK,30 PALM DR,North York,10,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.43715821,43.74575261)"
3425,CLANTON PARK - Outdoor Tennis Court (  3),CLANTON PARK - Tennis Court Area,CLANTON PARK,30 PALM DR,North York,10,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.43706756,43.74609762)"
29332,CLANTON PARK TENNIS CLUBHOUSE,,CLANTON PARK,30 PALM DR,North York,10,Club,Clubhouse,,,"(-79.4377540499999,43.7460710099999)"
3419,CLIFFWOOD PARK - Outdoor Tennis Court (  1),CLIFFWOOD PARK - Tennis Court Area,CLIFFWOOD PARK,280 CLIFFWOOD RD,North York,24,Public,Outdoor Tennis Court,No,Asphalt,"(-79.35462275,43.80817872)"
3420,CLIFFWOOD PARK - Outdoor Tennis Court (  2),CLIFFWOOD PARK - Tennis Court Area,CLIFFWOOD PARK,280 CLIFFWOOD RD,North York,24,Public,Outdoor Tennis Court,No,Asphalt,"(-79.35444092,43.80822115)"
3421,CLIFFWOOD PARK - Outdoor Tennis Court (  3),CLIFFWOOD PARK - Tennis Court Area,CLIFFWOOD PARK,280 CLIFFWOOD RD,North York,24,Public,Outdoor Tennis Court,No,Asphalt,"(-79.35426285,43.80826358)"
3415,CLOVERDALE PARK - Outdoor Tennis Court (  1),CLOVERDALE PARK - Tennis Court Area,CLOVERDALE PARK,85 SHAVER AVE S,Etobicoke York,05,Public,Outdoor Tennis Court,No,Asphalt,"(-79.54453829,43.63367398)"
3416,CLOVERDALE PARK - Outdoor Tennis Court (  2),CLOVERDALE PARK - Tennis Court Area,CLOVERDALE PARK,85 SHAVER AVE S,Etobicoke York,05,Public,Outdoor Tennis Court,No,Asphalt,"(-79.54471884,43.63367446)"
3417,CLOVERDALE PARK - Outdoor Tennis Court (  3),CLOVERDALE PARK - Tennis Court Area,CLOVERDALE PARK,85 SHAVER AVE S,Etobicoke York,05,Public,Outdoor Tennis Court,No,Asphalt,"(-79.54435773,43.63367349)"
3410,CLYDESDALE PARK - Outdoor Tennis Court (  1),CLYDESDALE PARK - Tennis Court Area,CLYDESDALE PARK,116 CLYDESDALE DR,North York,33,Club,Outdoor Tennis Court,Yes,Coated,"(-79.3293701,43.78371774)"
3411,CLYDESDALE PARK - Outdoor Tennis Court (  2),CLYDESDALE PARK - Tennis Court Area,CLYDESDALE PARK,116 CLYDESDALE DR,North York,33,Club,Outdoor Tennis Court,Yes,Coated,"(-79.32955125,43.78368034)"
